Date,Daily ROR,Index Value
05/13/2003,0.3653%,1025.09
05/12/2003,-0.1241%,1021.36
05/09/2003,-0.0965%,1022.63
05/08/2003,0.2845%,1023.62
05/07/2003,0.1515%,1020.71
05/06/2003,0.1041%,1019.17
05/05/2003,-0.1255%,1018.11
05/02/2003,-0.0518%,1019.39
05/01/2003,0.1745%,1019.92
04/30/2003,0.2346%,1018.14
04/29/2003,-0.3211%,1015.76
04/28/2003,0.2711%,1019.03
04/25/2003,0.0219%,1016.27
04/24/2003,0.3695%,1016.05
04/23/2003,-0.0347%,1012.31
04/22/2003,-0.1007%,1012.66
04/21/2003,-0.253%,1013.68
04/17/2003,-0.0021%,1016.26
04/16/2003,0.3259%,1016.28
04/15/2003,0.0622%,1012.97
04/14/2003,0.1397%,1012.35
04/11/2003,0.1363%,1010.93
04/10/2003,0.0222%,1009.56
04/09/2003,0.1197%,1009.33
04/08/2003,0.1847%,1008.13
04/07/2003,0.1261%,1006.27
04/04/2003,0.1847%,1005
04/03/2003,0.1932%,1003.15
04/02/2003,0.0673%,1001.21
04/01/2003,0.0539%,1000.54
03/31/2003,0%,1000



Source: Hedge Fund Research Inc. Copyright 2019 HFR Inc. - www.hedgefundresearch.com


"BEN INDEX DATA USAGE NOTICE: All data and content on the HFR website and in the HFR Database products are for your informational and personal use only. The total return data provided on the HFR website, the HFR Database products, and the reports generated from them are for internal, non-commercial use only. The data is not sufficient, comprehensive enough or approved for use in connection with investment products or instruments. You may not copy, redistribute, sell, retransmit, or make the data available to a third party, or otherwise use it for any commercial or public purpose unless you have a separate written agreement with HFR. You require a written license from HFR to use the HFR data, HFR marks and names and/or HFR Index names, including but not limited to use in connection with investment products and instruments (regardless of whether such products or instruments are based on, linked to or track an HFR Index), the name of investment products and instruments, in prospectuses, marketing and other materials publicly or commercially disseminated, benchmarking purposes, and any SEC, government or regulatory filings. This information is obtained from sources that Hedge Fund Research, Inc. considers to be reliable; however, no representation is made as to, and no responsibility or liability is accepted for, the accuracy or completeness of the information. Information contained herein is subject to change at any time without notice. Please contact HFR for additional information at: INDICES@HFR.COM"
